OP_CARRIER,ORIGIN,DEST,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DISTANCE,DEP_DELAY,ARR_DELAY
F9,MEL,ORD,11,2,1437,1237,-15.0,-2.454721793904609
NK,ICN,BLR,5,1,319,102,4.690509703579,11.383179322854556
NK,FRA,SEA,4,3,1648,2743,43.216531075745394,45.26618775180234
SQ,LHR,SYD,3,5,2146,1168,-15.0,-17.373092440466746
NK,DXB,SYD,9,6,1986,794,31.611762374433347,24.814311099172592
F9,NRT,DEN,8,4,427,2738,-1.5965295079823392,-6.2715067770716395
AI,BOS,ATL,5,5,1460,1593,21.000667659864334,22.03631425133631
SQ,DEN,SEA,10,6,1825,2609,2.4452080849046345,4.509728724155093
DL,BKK,LAS,10,2,2294,483,-15.0,-29.745186020592996
NK,MCO,MAA,11,6,846,1611,21.58531147868893,10.952353030588815
SQ,MAA,NRT,10,5,242,2373,16.085098234482807,26.126844813166496
QR,ICN,MCO,8,5,1945,1479,6.856624459687974,4.294279149436075
QR,HYD,DXB,5,7,485,1279,35.994769312676205,40.52896317058067
6E,LAX,MCO,3,6,1691,1443,18.12562941760691,21.761923938778438
QR,DFW,ICN,9,7,2111,267,-15.0,-12.613306387565238
AA,MAA,ATL,10,2,332,1294,23.390335945051287,34.34500026906628
NK,DEN,MAA,8,6,1283,363,20.5724869992573,13.491989836429996
UA,SEA,JFK,10,1,1204,141,4.904144010139659,9.742423613193528
EK,DEN,AMD,12,7,2261,853,140.26779943801262,133.8444986221834
UK,GOI,MEL,12,6,1399,1755,-9.264372459888973,6.804661506574371
EK,MCO,HYD,5,4,165,2734,7.097097072195295,5.148005413223469
WN,BKK,BOS,7,5,1452,2890,-7.295591139731346,-3.6808893034122505
G8,HYD,NRT,11,4,1200,2855,-12.6331850370425,-15.491639850121313
BA,MAA,HKG,5,6,742,872,7.882519194105303,17.45467247306172
BA,JFK,DEL,11,6,245,1959,15.684175346651468,8.849182090470258
B6,ICN,DEN,12,5,2049,743,16.149323881807128,15.137321252471935
AS,BLR,MAA,1,1,968,471,4.842954416128661,7.170097656854685
AS,BKK,MEL,3,1,292,230,-15.0,-18.32561191736282
QR,ICN,GOI,11,5,1720,2198,54.7736445544952,43.89892849434284
NK,ORD,PNQ,10,4,1515,832,-4.9098370623377505,5.306261849572522
BA,HKG,HYD,2,1,1363,2734,24.542447390516525,12.484426909192242
AI,HYD,DXB,10,6,2146,108,1.6510020333987496,-18.74307840205568
G8,KUL,JFK,9,4,289,1758,-4.596022620234984,7.975043041247571
UK,LHR,ATL,4,2,1071,1279,-1.0573971772166573,-1.8735879264037307
AA,DEL,ATL,3,6,778,1611,24.123665774945106,18.62365733095231
F9,BOM,DFW,4,3,2279,2191,28.973411624965266,27.230250851879504
WN,LHR,BLR,5,5,238,1472,-15.0,-5.757217310885171
B6,NRT,SEA,6,6,1086,2796,-8.257261104592546,-15.90998722565063
LH,BLR,MEL,4,5,295,2325,18.7918703433943,24.202855540472775
UA,BLR,LHR,7,4,2049,477,29.007202774711544,30.49927783006471
AA,LHR,LAS,12,5,1093,723,-3.3038782753305966,-14.887060105459609
AI,DXB,ORD,6,6,182,2525,1.7297359375599104,-3.428667941400052
B6,KUL,JFK,11,2,1061,2707,4.7112432467537495,-6.591538255767716
NK,BKK,DXB,5,1,1520,1358,-14.171504846130958,-16.67428691398145
AS,DXB,DEL,9,2,1047,146,-9.369333995039291,2.198033420099282
LH,HYD,SYD,2,5,816,1436,28.858229096235164,29.92235936382245
LH,NRT,MCO,9,4,59,2249,63.63087679660546,64.90128332493995
G8,ORD,COK,9,1,2160,2783,-15.0,-11.72987520945407
UK,BOS,DEL,9,2,1644,1083,14.075880163412297,10.235369996226549
WN,MAA,LAX,11,2,2039,2201,-6.236755473569224,-6.771320854838057
F9,HYD,JFK,9,4,395,1446,12.138764013502525,12.695938730248798
B6,GOI,MIA,1,5,1189,878,37.26496275227531,43.073842337741105
B6,GOI,DXB,8,6,789,995,-3.7315228587034155,0.4868570845589244
G8,JFK,NRT,9,6,1064,2815,2.6126430386446478,7.538251025104257
SG,DXB,BKK,6,1,414,1625,130.08339638906347,126.04096927195916
F9,KUL,ORD,8,1,2286,382,-15.0,-12.073154929211737
F9,NRT,COK,7,5,549,2077,-0.057215718351672606,-9.434581095745749
AA,BKK,CCU,10,1,1445,594,-15.0,-18.332921360427225
G8,LHR,SIN,12,7,1984,2154,39.78546580973083,37.7009911170119
B6,ORD,BOM,10,3,1423,2054,12.224217564003185,20.645914840180758
F9,COK,MEL,1,1,1080,1166,18.655136824395807,11.295625272138846
LH,BLR,DEN,1,4,1101,455,5.491892355516033,-2.016340143704052
G8,JFK,MCO,12,3,2206,771,6.733448356400636,18.11422587154056
AI,SYD,LAS,9,3,116,2370,-0.0014256036915303305,-1.9853072415596895
DL,BOS,FRA,4,2,102,1854,16.82868943085652,18.691410763277005
LH,MIA,ICN,7,3,574,939,-4.177316724071762,-12.537202926990444
NK,SIN,DFW,11,5,1857,1521,8.976214689099855,18.377037896319194
UA,DFW,NRT,8,1,2180,1040,35.18643022034384,40.572540047455625
AI,ICN,KUL,2,2,764,813,29.916357219272186,27.657979413972463
6E,AMD,SIN,8,6,544,956,-2.106016624428822,-11.056256821641439
EK,SFO,HKG,6,2,102,935,18.6247772415217,23.091186584632865
QR,MIA,BKK,2,4,1311,1471,23.38276311215778,42.89349010532675
SQ,NRT,AMD,10,4,778,498,-15.0,-22.52595369746626
AA,LAS,NRT,10,7,1877,1226,26.74400684338914,20.09612987362041
AS,GOI,MAA,6,5,1872,2536,-5.836887276575686,-12.982720311207366
SQ,DEL,SYD,9,4,983,2516,11.940533715680463,13.400319145676029
AS,FRA,DXB,4,6,2311,2531,-15.0,-17.787015144495875
QR,DEN,CCU,11,3,1542,1471,85.7029206687059,84.50622580617497
AA,KUL,DEL,7,5,1723,2521,-8.375539032139017,5.161159947011463
UA,SIN,HYD,7,1,897,186,23.996972687085304,20.57342608808157
LH,SEA,LAS,6,6,429,2733,17.767825448187246,32.12405790532122
BA,MCO,HYD,9,5,1042,1040,0.2690604976186295,-5.773753638207172
LH,SYD,AMD,6,4,2125,1682,5.538299781695852,14.404428132131816
F9,SFO,DEL,8,3,2200,2765,33.12605131080008,32.85318119660457
LH,BOS,MEL,9,1,1448,1781,-10.062879112358779,-20.712335667610425
AI,HKG,COK,7,1,1340,1058,-15.0,-3.4015942345138743
UK,ICN,PNQ,8,5,1960,2317,30.264272485670574,40.31067748934821
WN,LAS,BKK,7,2,1452,200,-15.0,-12.812140008232264
SG,FRA,BKK,5,3,1201,1691,17.465606213512835,21.750247585323564
WN,COK,CCU,3,7,477,2835,7.123819460340751,14.930477859921524
EK,KUL,HKG,8,2,39,2275,-15.0,-5.838615498582563
EK,BOM,PNQ,6,6,797,1769,79.23056153089729,94.86380372140601
AS,CDG,MEL,4,5,2260,2620,5.292438202534312,13.287802380148364
LH,BOS,COK,8,2,765,145,10.955221778769562,3.2671959696595767
DL,SFO,LAS,10,3,481,1328,1.6002229328499737,-17.796035028777712
F9,ICN,NRT,5,2,1299,1356,24.271094802625157,27.935220860115024
WN,ORD,COK,12,7,1529,2733,10.649388715783765,25.91580220543671
6E,CDG,DFW,11,3,661,2123,4.579622570894234,13.453541030822723
NK,LHR,ORD,7,3,1308,2582,32.1200574590889,30.664750620987675
WN,ATL,SEA,5,3,212,899,-9.141699730009591,-9.172962063864482
BA,NRT,SEA,2,1,173,287,14.764455749514603,4.671938255995903
EK,SIN,CDG,12,4,2250,1242,13.137341652641748,12.346210514883184
AI,LHR,MAA,4,5,2360,1986,20.101376324196778,16.890757303333345
WN,MEL,CCU,8,7,7,1616,-15.0,-19.485997873818423
AS,LAX,BKK,9,7,381,1190,-14.844345983629246,-18.878601482981797
AA,MIA,ATL,9,4,958,978,12.736617113235512,22.7694263014626
NK,LAS,ATL,7,3,773,2985,198.30981328025572,183.19463489372365
AA,BOM,SIN,11,3,1180,2145,-15.0,-0.9903131007240908
F9,PNQ,BOM,1,6,77,1599,-1.9039256576808183,0.20533461111597795
UA,SEA,DXB,7,7,1805,264,5.11178135702066,-7.0873696813619125
AA,LAX,LAS,10,6,1854,726,-12.415579870277949,-1.0009482147292488
AA,ATL,ORD,6,1,615,1479,50.335627647052355,55.175745320920804
NK,BOS,LAX,1,1,2126,2206,68.13409590459597,56.399269672509476
G8,DEN,SYD,4,1,822,1622,8.908962409627058,11.538380330324788
AA,HYD,DEN,5,5,2203,763,38.073024349752245,54.860697273424094
BA,DEN,LAS,6,7,1108,190,-15.0,-9.521985677706956
EK,KUL,NRT,9,6,698,1668,-15.0,-12.14638820308103
WN,LAX,NRT,4,6,637,1722,54.81698469110659,44.30216150122523
UK,COK,ICN,6,7,489,1083,-15.0,9.366821706654171
UK,BOM,MIA,10,2,1737,2979,-0.616259457488046,-4.683620103447606
LH,GOI,LAS,4,6,1378,1876,-1.6806724482599131,1.3878683273992833
SQ,CCU,AMD,3,5,1313,1417,110.08720137781687,109.32915376744819
UA,BOS,DXB,7,3,1679,1670,16.187884572953863,10.975816204285772
UK,FRA,MAA,6,5,77,631,-15.0,-21.393440778605797
AA,LHR,HKG,2,3,583,760,7.480000172466335,1.2815052821615893
AA,BLR,CDG,2,7,1140,1964,2.8583210799019123,13.00814289264629
6E,GOI,MIA,7,2,1899,1619,19.345596850918795,7.601139846513595
QR,DFW,SIN,8,7,1985,2600,15.694757555818958,25.540031932480126
SQ,SIN,BOM,10,2,2077,379,-15.0,-14.137481899104777
DL,LAX,CCU,2,3,1220,1980,13.026435533597164,9.365912416326644
LH,SYD,DXB,12,3,2002,2183,11.581983747343147,16.071266761246264
F9,SIN,BLR,11,1,755,2487,4.6137633254157535,6.5017631442130694
AI,JFK,DFW,6,2,2344,2196,-15.0,-17.74467798169603
SG,SFO,MCO,6,5,1165,300,44.784520868653175,49.73258209451116
AS,AMD,KUL,12,4,624,2147,66.3960648428165,64.51156760412371
EK,GOI,SEA,4,5,2084,936,7.575329611086181,2.1454944648824146
AA,JFK,SEA,11,4,1402,2332,-5.651130356787789,-5.141768099071862
NK,DFW,COK,10,7,1671,1241,18.953999944007276,4.26332227845441
AI,BOM,ORD,11,3,1953,1334,34.43017516768813,26.41962431788395
SG,PNQ,SYD,8,4,806,1587,-0.17420759293874166,3.879408309706837
BA,BOM,KUL,1,1,1914,461,2.437041272597747,-6.841318307887653
DL,ORD,BOS,10,6,755,960,3.9209088603206848,4.316006507473352
SQ,LHR,CDG,1,7,1374,2003,25.855948745649762,33.64483849745238
UA,DEN,ICN,10,6,1880,564,3.891842446153758,-1.8031827750400575
WN,SYD,MAA,11,5,1312,1234,11.288891865171667,-0.11160208582174214
NK,ORD,HYD,9,2,79,607,-5.186206759041786,2.6042642978286104
UK,DXB,LHR,12,4,1809,2078,26.562770900092012,36.421942979918605
WN,GOI,SIN,9,4,806,2551,1.8843181228869188,7.339134847580589
6E,BLR,MCO,12,3,2122,329,2.025939311892742,-0.1443415065317719
AS,SIN,LAX,8,1,1942,1696,-15.0,-12.577650061007466
EK,PNQ,NRT,1,4,495,235,16.345715938527995,29.467298680522678
UA,LHR,MAA,7,3,867,181,-1.0311044856153373,-2.2219387686342045
SG,DEN,SEA,6,4,848,764,-11.802283245744182,-6.1655211450368475
6E,MAA,MEL,4,4,60,1917,4.691760041290858,10.573988916379289
6E,SFO,ATL,7,4,301,389,22.086072673617398,11.308694271402857
6E,SIN,CCU,6,5,683,1326,20.110291005510256,1.5658458514762827
UA,MEL,AMD,10,4,2229,852,-4.791260760975463,-0.38786291790168015
SQ,NRT,HYD,9,5,1168,580,-15.0,-14.564911161526997
LH,CDG,GOI,3,1,1009,1920,15.739367624801055,9.217189762879467
QR,BOM,MAA,3,4,773,634,-0.40952676601445814,-12.357984448803641
UK,PNQ,MEL,1,4,1340,1925,35.95932337392618,45.284586376632916
B6,SFO,PNQ,1,5,1160,1289,-15.0,-6.298233601826741
BA,CCU,DFW,8,3,680,1168,3.4184398415760517,9.087969992429434
SQ,ICN,KUL,12,2,1501,2787,21.643619735020398,14.918153859602782
AS,DFW,SEA,1,4,110,2167,25.709715942547017,35.24181028099931
UK,ATL,BOM,8,2,2037,503,33.068327291507764,14.116210391277463
DL,ICN,CDG,11,2,2027,2871,156.2685140459154,169.23763106299364
AI,ORD,DEN,7,3,883,1957,21.454904278030277,28.560321062604878
WN,BLR,ORD,12,6,1635,2282,29.327563136534426,32.407152567060905
B6,BOS,ATL,4,7,1929,1648,94.213502981869,92.75374175933375
F9,KUL,ORD,5,6,2379,949,-0.599050482338702,3.6156913948896086
6E,JFK,DEN,1,7,345,1900,27.077898065877058,35.25364956702661
NK,JFK,ICN,7,6,1846,2555,8.529213414002031,0.5049204238237497
EK,HKG,DEN,9,3,1516,2933,31.281112720501056,50.827703877003906
B6,LHR,PNQ,7,5,1457,1526,13.92320482074792,18.062281008982406
BA,DXB,SEA,6,5,1813,132,5.108867980937409,2.8487509486867983
SQ,MIA,DXB,2,4,244,1859,39.49839823720881,37.525104005885055
B6,MCO,HKG,9,5,589,2506,1.038188714846127,17.86124418389037
UA,HYD,KUL,4,4,1472,515,40.02674514372689,44.655158314040904
6E,ORD,GOI,12,7,304,2054,-15.0,-14.147291382784223
B6,HYD,SYD,2,7,36,513,10.621226292553892,9.381623047128997
SQ,SEA,FRA,12,7,1467,2159,4.690833672017069,19.066509318051423
F9,DEL,AMD,9,7,903,698,34.142101110993934,39.0181067331011
DL,MCO,LAX,6,5,361,1987,-5.371517766116629,-17.23084577474195
F9,COK,LAS,8,6,1656,1684,25.915677200218603,23.862855634136857
F9,HKG,KUL,5,4,1165,868,-8.354834358752683,-6.832935760710422
WN,BOM,ICN,4,1,1351,822,7.183362947587124,1.1790304334800332
QR,AMD,KUL,10,2,2167,122,-15.0,-7.022239369420662
AA,ATL,DEN,1,5,13,1962,26.761390572284583,32.60678915617351
SQ,FRA,JFK,4,1,917,2221,-15.0,-8.020298084657249
QR,DEN,DFW,3,6,1153,840,-6.486262344111082,9.127667651883034
UK,SIN,ORD,1,1,1259,1513,89.35735041238594,85.02184383728539
AA,BOM,GOI,11,6,2154,2656,3.3941257110642793,12.256916549064321
NK,DXB,ICN,5,1,829,1881,32.138109506080276,50.859074425005225
AA,LAX,FRA,10,1,2135,981,-3.9884132530231353,-16.82356710454962
NK,PNQ,BOM,4,3,1374,291,-15.0,-17.025176076232448
DL,COK,NRT,12,7,1928,1579,54.25188896919289,66.32739229209477
NK,LAX,MAA,2,2,1719,2162,47.66865593960431,48.49188458584461
G8,SYD,DEN,10,4,1226,1654,-7.01613259244589,-16.910233453423842
B6,SIN,BOM,6,4,1111,966,28.059995371102787,31.533540433560482
AA,MEL,MAA,3,6,1738,932,-15.0,-14.360846622314934
AA,LHR,BOS,5,6,1469,1321,-13.14096594818358,-3.1147296499457013
QR,LHR,BKK,7,3,206,509,26.403437574088635,15.230886186993356
AA,COK,NRT,12,6,123,2494,15.127633506558581,17.827526992078525
B6,LAX,MCO,6,1,609,143,40.48329533760489,27.786432712756593
AI,LAS,HKG,7,5,790,126,10.664295697201325,-4.262195797123393
UK,FRA,SYD,6,7,2154,1376,-10.386965702962552,-2.3995313588874163
AI,ATL,BKK,3,2,155,1248,-9.131828066123465,-9.389259057393735
QR,PNQ,LAS,7,2,2041,2129,25.238480474939816,-0.304781971635645
SG,SFO,BKK,11,5,164,2594,24.019207001742885,31.19267145891668
AA,DFW,LAX,10,4,139,1410,13.763412014882437,18.92990622405654
6E,SEA,GOI,1,1,208,162,15.211160274673652,9.621318974782408
DL,BOM,LHR,10,3,1223,2579,-3.2644126092031067,0.18314608980042646
NK,AMD,SEA,3,1,915,2261,1.4410766335623304,9.501302754287966
DL,FRA,GOI,12,5,1512,1773,17.50826648061874,7.823043518934089
AS,JFK,ORD,1,5,557,1705,11.592471697882619,16.55695000691128
6E,SFO,JFK,1,3,303,1072,-0.3237299654614638,6.431482757843161
AI,CDG,PNQ,3,5,180,238,16.488738471915134,-4.247426627091954
SG,SYD,BOM,5,4,2382,1164,-15.0,-3.126411883541895
AI,SYD,DFW,8,4,164,1011,7.944801387879304,14.364922870526447
AI,SEA,LHR,4,3,710,220,11.659841734189774,13.204307739027833
SQ,LAX,DEL,11,4,392,2790,1.0639813121288952,27.19723489808419
DL,NRT,HKG,1,4,136,1755,2.1523957685515835,-18.35176987003654
AA,SFO,DEN,5,2,1191,2427,0.9144137453732986,-9.743103953870625
AI,BKK,CDG,8,7,1132,1476,5.186840729106404,1.8545060624440701
AI,MEL,AMD,12,3,699,468,-15.0,-15.96799086123927
G8,BOS,ATL,6,3,516,2238,5.038991856717011,0.4632992568646248
F9,AMD,NRT,10,4,2324,2083,2.9761306875687445,-6.482369996312164
B6,LAX,HKG,7,5,1843,755,-15.0,-18.835819801818992
UA,DXB,DEL,3,6,150,1658,-15.0,-27.01050895938295
WN,ORD,SYD,10,6,1239,1466,-15.0,-13.656208170875953
LH,DEN,LAX,1,6,2384,2695,36.86779521653035,37.06736464447643
BA,HYD,BOM,2,3,2161,1774,28.08009733780605,16.35879179457898
BA,BKK,SEA,5,3,57,752,-10.170178203173819,-17.710801000626887
UA,ICN,DEN,6,5,1302,2064,-1.6282062089085234,-10.853206758724252
AA,SIN,BOM,12,2,723,1090,33.140163055936426,37.79611879443508
BA,MCO,DFW,5,1,407,927,-15.0,-27.869916791299183
SQ,HKG,DEN,11,7,1099,2382,8.45359925176632,13.241467185021605
NK,KUL,SFO,12,5,775,1219,50.98242400107208,45.49736970271111
DL,SYD,BLR,8,1,1625,765,15.230657842757449,18.193498292789425
6E,CCU,HKG,7,6,1115,1333,0.7134215990884494,11.375853816818097
SQ,SIN,DEN,2,5,1146,1352,36.71739058633766,25.303764775875237
AS,ICN,MIA,4,2,1639,1169,-13.64550858107364,-4.797716093781922
DL,LAX,HYD,6,6,466,535,1.353812138767478,-5.349527276725554
LH,DXB,HYD,1,2,2344,251,29.886101211295365,40.82237116642241
AA,ICN,JFK,12,4,672,2802,49.14716829449505,53.74014520234167
AA,DEN,DFW,12,1,820,1812,0.09839048620717294,-2.675916575086296
WN,SIN,MIA,11,2,71,2491,4.029828009512608,15.190386577793955
BA,DFW,MEL,8,3,994,1962,92.461157917554,95.24126155278215
F9,BLR,ATL,11,2,2355,2339,64.23859622268112,73.69356203293728
AA,ATL,LAX,7,4,1562,2503,19.087901556961505,13.24267913610318
SG,MCO,JFK,5,2,2107,1881,22.81655614852878,11.174687129575805
LH,CDG,BLR,6,7,2131,774,15.057194882329881,12.90808014627693
6E,MIA,GOI,6,6,817,2435,60.44778441477108,40.926913752953624
UK,ATL,MEL,11,5,721,926,-15.0,-12.831545447251905
AI,ORD,SEA,5,5,1806,1359,37.432777232487645,19.02208430125558
NK,BOS,LAS,3,7,1764,1891,25.919121994494688,37.189895238629234
UK,MIA,LAX,4,1,708,2903,0.36822252541334954,-9.860385005167116
SQ,HKG,CDG,1,5,1451,283,126.37304154246571,121.54010384316769
F9,SYD,SEA,2,1,820,105,33.89795452976866,30.57461300588686
LH,DFW,GOI,1,1,692,246,32.44543885639185,31.52974981306478
B6,AMD,DXB,12,1,2168,2932,29.256222834839992,20.17567550855331
EK,CCU,DXB,7,6,1823,1138,15.435058596610492,23.775338018219806
BA,BKK,SFO,10,1,913,1520,-8.842081677787906,3.9047200627846763
LH,SFO,MEL,1,5,426,1883,4.233041692731492,1.1337831134645326
UA,LAX,NRT,11,5,1974,1075,34.251304144238105,34.03077752417922
AA,AMD,SIN,10,2,1665,2733,-15.0,-11.526753257048595
QR,DEL,FRA,4,7,1850,1028,10.803516174828589,13.521500913031002
QR,HKG,GOI,1,2,974,2519,35.097731483873666,43.538840234579524
WN,ORD,MEL,1,7,1257,656,11.469264384154483,28.375347900008656
SQ,JFK,MIA,5,5,586,1058,0.7416468748411642,23.38316351781777
6E,BLR,HYD,9,6,1137,1126,20.885094974031098,25.03467740083723
B6,HKG,JFK,8,3,812,2521,25.785706658110872,16.001819090976618
SG,LHR,ATL,1,4,529,2491,43.48802229815336,21.266426702930037
NK,KUL,SEA,11,1,2261,1205,32.62128162003617,38.214751369747624
B6,ICN,COK,6,2,1273,2670,34.31981138393735,20.54112224853163
UK,SIN,ATL,3,5,415,2175,146.87968880431958,132.66186389405462
SQ,CCU,HKG,9,1,1229,2980,14.480096689276323,26.746754045077758
UK,ATL,MAA,8,7,699,2403,23.593601891579862,18.939754600249923
WN,DFW,MCO,7,2,278,1104,-15.0,-20.690100490054053
UK,SFO,NRT,9,1,2161,1671,-2.17304279562323,-8.718515218694826
QR,SYD,BOM,12,1,513,1885,-7.731659122088663,-20.889864499534568
LH,GOI,DEL,6,6,2,2632,11.490441503387574,21.124726446535025
BA,BOM,ORD,4,4,1401,1545,-15.0,-18.20001572176027
SG,DFW,PNQ,1,7,1483,295,8.695078348222374,15.35053747850692
DL,LHR,ORD,12,7,1038,1844,6.161533093439303,4.096839349436551
BA,SYD,CCU,5,7,1110,497,-3.8510698773496514,-1.629262972244517
AA,DEL,LAX,11,1,1938,1638,52.66327396288411,59.61710122460957
LH,SYD,CDG,2,2,1353,1704,34.50021263118137,36.67250144879218
QR,NRT,DEN,8,7,1994,287,0.20030905126092025,2.0097188244208724
G8,AMD,BKK,6,1,123,2115,11.87115971578299,16.953822071402577
B6,CDG,DEN,2,6,568,893,19.969493290641687,15.223160509237442
AS,SEA,BOS,11,1,253,1246,29.186727254668938,30.08657548906109
AA,ICN,ORD,5,3,1554,1485,54.71783468798971,57.26143337336362
6E,COK,SEA,9,7,1567,2169,35.421118696080384,37.85750440310214
B6,DEN,DEL,8,7,1081,689,23.698319805869453,27.404846972806077
AA,SFO,MAA,3,7,632,2168,9.784782847779754,1.8054578076639602
NK,JFK,NRT,1,3,1862,1828,23.203653420948662,32.819018361772365
QR,NRT,KUL,11,1,728,1216,22.062352654048503,33.59630895790299
6E,LAX,CCU,11,1,2033,237,0.6037037243633447,10.436420627102404
SQ,JFK,FRA,9,7,288,1867,5.1693957717879995,15.28493697739951
WN,MEL,BOM,1,5,2183,1504,97.02829961364262,72.1490611031568
BA,MEL,SEA,1,7,1487,1051,15.815550346953337,26.96679404178105
SQ,ATL,MEL,6,2,609,1962,-15.0,-29.71176854008842
SQ,CCU,BOS,1,6,353,122,6.29112307112284,12.143321098541158
UK,FRA,DXB,12,7,897,1171,-4.39684117912157,-2.881371774529795
F9,MCO,LHR,2,2,2271,1075,57.66370348534824,67.24214880408027
F9,ORD,CCU,5,2,1917,998,27.09056447904689,17.479676418918885
QR,AMD,SFO,10,6,1488,2293,16.969467794378794,21.163877186904237
AS,FRA,SYD,4,5,1430,2667,13.688463104835742,26.415172742257695
B6,COK,NRT,11,1,256,1223,-7.5206426605593855,-10.342051088503407
DL,MCO,JFK,6,6,1499,1671,-11.472838486933043,-22.674192599854685
UK,FRA,DEN,12,1,133,1462,44.00901439913017,43.63335957554115
WN,MIA,HYD,4,7,611,1310,-8.431597333394064,-20.920245089997216
G8,BLR,CDG,1,6,1966,1254,-11.207845519346284,-19.266254682651144
LH,ATL,HYD,2,5,1873,1392,125.45312193037661,129.45941103792345
BA,SIN,HKG,9,2,419,1229,-2.566162259724087,0.8346154172162383
AI,JFK,ORD,5,4,2110,2201,36.40471201695216,26.798545340617295
AA,NRT,MCO,10,5,2239,498,-9.76481961775658,-9.3589039309094
SQ,JFK,BKK,3,6,1295,2095,6.5590951446987384,14.412435861595824
UK,BLR,AMD,2,1,2003,1966,22.306450133153596,19.103790011303484
B6,LAS,SEA,10,7,984,2890,16.4590291703377,9.175673376978716
QR,NRT,CDG,4,1,1719,780,61.625809607160555,51.35695741432788
DL,ORD,MEL,5,2,1065,1390,131.79515488300282,111.64718084988084
WN,BOS,CCU,2,7,1322,436,95.69449125150281,87.07794406133516
SQ,SEA,CCU,12,4,484,806,25.819426845810007,28.451794338397324
AS,MAA,BOS,1,5,689,1402,23.430217915438043,21.46665896656203
UK,SIN,DEL,10,6,159,2482,-0.043345385348271925,-17.996452127681092
WN,SIN,HYD,8,1,229,943,1.4706990506503717,-2.607688900078335
AA,LHR,ICN,4,3,1512,884,0.7091576008695338,3.2058113769867815
SQ,SYD,AMD,1,7,1363,2526,-0.061879176633086175,-2.483263275296437
QR,HYD,FRA,3,3,724,527,-15.0,-15.001114401444164
EK,SFO,ICN,4,6,1017,1002,-11.504658065498,-2.3518241176343437
UA,FRA,AMD,1,2,1622,1470,20.257484573382964,28.275728257058923
SQ,AMD,FRA,8,6,685,1063,8.679191582322682,3.881074221061671
B6,BLR,BOS,9,5,1225,1171,107.26009935723243,105.1647780799603
UA,JFK,MEL,12,3,208,861,47.67347211767817,40.990838309912334
NK,LAX,MAA,4,1,301,2452,4.03446762609865,21.254767663979504
AS,LAX,AMD,1,6,2043,1921,2.7883658354975784,8.396480664279341
AA,ORD,DFW,3,3,151,1574,-15.0,-16.95066148713568
NK,CCU,ORD,2,6,1052,2145,8.739878001136582,-1.5267511918759293
WN,KUL,MIA,5,3,1699,615,-15.0,-0.5362638789714751
UK,NRT,CCU,1,3,533,1975,-15.0,-19.343123067561883
QR,PNQ,SEA,4,1,533,2275,20.4103189337434,8.122754207481366
AI,AMD,BKK,10,6,1925,2753,28.189584855966586,7.002126436239358
WN,MAA,ICN,10,5,2211,1551,15.868338830408693,20.122325925298924
AA,BOS,HYD,6,7,1089,493,10.0731878331857,8.21768084706593
AI,HKG,DEL,11,5,1231,2845,44.893178606980264,51.11251199057286
SQ,COK,BLR,3,1,745,844,-5.84410507962425,3.006547170536291
F9,FRA,SFO,5,2,1421,1278,-15.0,-28.38106655020666
SQ,HYD,MAA,10,2,1239,627,-15.0,-26.136681836501346
SQ,LAS,ATL,4,4,343,566,-3.3139500942993196,3.477241314904603
QR,LAS,MAA,4,1,1950,2171,26.424003826766292,28.542451523145637
NK,DXB,ATL,12,1,1815,518,8.800959912600852,-3.765453357138643
QR,KUL,ATL,8,6,606,1482,7.776739113861698,5.461761583551593
